id,reference
290,26.184447075433965
291,16.23999023305926
292,29.233876533113126
293,43.180067821574625
294,53.11756919007543
295,63.094227080236756
296,34.31049155032731
297,6.335864895237045
298,25.92480273503565
299,69.84822045632778
300,42.90906282632527
301,58.919902371934455
302,34.935220309853094
303,50.406155456084726
304,7.2353695442213555
305,8.116522006769074
306,55.238276538157706
307,72.64243281289657
308,52.63880034752579
309,28.36200032841227
310,53.286650669111985
311,50.15504133340301
312,30.611557275370583
313,56.137385280787704
314,52.160130572164555
315,58.61422595439041
316,56.92051286085724
317,68.02172242177221
318,18.360450128537007
319,1.9507570116819313
320,35.59534538383237
321,6.230770601933126
322,8.892165709987616
323,40.94970575533848
324,36.39801887257538
325,29.555200257560767
326,77.52001149536147
327,55.004035300918574
328,70.33659704663783
329,56.36337044325048
330,49.72213424229269
331,76.18881975754948
332,87.40634575809105
333,39.98796700141509
334,34.84616393611489
335,73.2252653108352
336,88.98573418746639
337,39.495974391701175
338,35.091795262897044
339,87.32561837599232
340,74.28310583925662
341,40.124651638704194
342,87.78365543265522
343,43.82731781982035
344,9.414036989556397
345,41.991153764584254
346,74.83494209726518
347,76.19347077835015
348,49.57741260727767
349,40.794989824053886
350,52.84055287850181
351,64.70846530669535
352,56.19289255567339
353,32.315205415890944
354,60.675813331491796
355,38.60813467068984
356,45.40209532316978
357,30.384126181443726
358,48.80740448064752
359,54.1714994018672
360,48.296725656341664
361,44.41725262390494
362,44.55459719025006
363,67.15927461520968
364,17.253843382123517
365,48.326152480101605
366,18.50511146350687
367,60.82140986470595
368,41.29445279267643
369,49.27294576961828
370,27.376610853905788
371,22.49288624591325
372,84.24283847393426
373,54.61485197763037
374,51.33945477558307
375,49.5564315127695
376,8.678637157571286
377,14.3290238976888
378,37.82813475482619
379,28.327900758858863
380,37.3012956211368
381,2.6587389706374154
382,4.1364722494051405
383,36.3719324354119
384,83.83775229936978
385,47.71729004248121
386,24.885253625023996
387,53.59456189879944
388,65.24807240195379
389,49.1834675315293
390,45.21077660096078
391,44.940820244023016
392,40.70029170492675
393,13.676395818152917
394,74.89826999583295
395,80.02218412400359
396,4.912444297555454
397,56.989707331621084
398,60.512865646828196
399,10.5866011368693
400,54.772607656505286
401,38.86504300882218
402,20.726051920355868
403,30.535811597974277
404,82.36619315488534
405,14.723574402730137
406,89.99053872986384
407,56.18003774035604
408,49.12248262010894
409,62.471065224875694
410,50.70090879208785
411,43.411613922213675
412,62.64075846787475
413,65.0970119238705
414,80.00314099586325
415,84.81829705705036
416,41.30925490882742
417,37.770892210259696
418,47.70578558938465
419,48.6376969555187
420,31.806355568631535
421,14.40584750145044
422,-9.147463834050015
423,57.79780656147189
424,38.909495847876606
425,50.47570930895965
426,76.00526246845672
427,47.09432219983464
428,33.061674824118484
429,36.6447775479526
430,35.427809561803016
431,24.115111140863004
432,34.98602749394026
433,2.8004480987496034
434,32.64440438204354
435,83.92693393159712
436,53.74303898245721
437,38.05139517557387
438,72.65411292980588
439,57.04155419555634
440,59.66119363100244
441,19.24456533155586
442,27.84224612511831
443,49.737637624991805
444,71.21424821102346
445,54.39580770929648
446,31.60023621854898
447,67.1582628325923
448,47.04785240045642
449,53.71854445210564
450,58.41980810912747
451,1.4837238082493571
452,36.26751805920568
453,66.27350145715651
454,86.75271488683754
455,62.32386010467865
456,35.57892636996416
457,73.04665224624264
458,32.69552649948322
459,78.61715098656956
460,30.275307025117197
461,41.13320636835656
462,56.143938646092536
463,48.44993195473579
464,50.935844858335315
465,77.59906730656817
466,28.999317069694804
467,49.11331255838499
468,50.499760410788305
469,5.605931420422798
470,80.49470883772551
471,41.98832195854684
472,58.47794135741848
473,51.21065822277585
474,75.64306460882929
475,34.63994639111329
476,26.83430121518417
477,37.18490157971713
478,32.39514399992845
479,40.710772924298105
480,48.526813361351934
481,65.36497983917393
482,31.881183509309516
483,33.069819356998934
484,66.12502778912042
485,67.60561264779372
486,64.81828477941308
487,92.01129842032532
488,37.73690060621383
489,45.76586089905557
490,52.36324753890546
491,43.48886813440868
492,53.182549775367455
493,39.96533116054017
494,46.99019465105504
495,22.756825655153214
496,91.39543116752742
497,34.47108370068423
498,36.74410936825572
499,19.195605935589217
500,48.61298045666824
501,54.68052897341786
502,78.37916662522073
503,48.579566397024514
504,16.308599813794654
505,80.51220554757293
506,14.759642712779723
507,29.843599858638466
508,37.64312532792584
509,5.694681494410793
510,40.97408408130497
511,48.682442490894296
512,53.06375635075671
513,24.496667589476328
514,49.018202024788856
515,40.45810543148023
516,28.928890002051386
517,53.05637761046136
518,82.75081984458276
519,35.4764086788785
520,77.357175954842
521,42.435372162953534
522,72.37024701568673
523,11.441131010737578
524,27.57718117417309
525,69.67441263330761
526,21.358610181089087
527,40.981682984600425
528,78.91050848002209
529,28.70242916682674
530,69.65551789807819
531,33.16402163194555
532,56.98568741947036
533,24.367466857574296
534,31.192030183340407
535,74.10606142426336
536,78.79396745815819
537,13.726373146230804
538,45.909389961612916
539,75.45423130567684
540,43.435395180812854
541,62.06310091906938
542,64.10788010931351
543,62.230522651903
544,19.645594497464035
545,39.34774506835913
546,74.81075008009779
547,26.907678452318265
548,59.51465543568601
549,75.35986637233759
550,36.16059985971791
551,26.370690790584273
552,85.20937028522042
553,24.37467482622589
554,52.172839578696475
555,16.52933035128218
556,83.09960250270683
557,47.953640450933484
558,54.65155578163857
559,37.22939952307459
560,69.33017153498567
561,28.000935599406006
562,45.582331135192845
563,42.632791982184095
564,13.660484136399656
565,37.78525771516676
566,81.04297981496768
567,80.48081608402106
568,29.59868557261999
569,13.999665719452715
570,81.81429011428585
571,57.17007719945634
572,45.344350001205584
573,41.28272029590773
574,37.53865434668495
575,67.04972036116955
576,48.071798471783744
577,42.04093245062369
578,10.629433540930021
579,84.60061800485107
580,75.37191574719799
581,78.87192331144013
582,16.03224677154956
583,48.54059196430626
584,18.096067432518698
585,47.09178409221729
586,35.39977206768543
587,23.166101368673896
588,47.570848605691005
589,55.912667191793155
590,42.86452244777173
591,50.7135174951244
592,45.10253375725302
593,46.436462976491235
594,66.01410890510272
595,68.6893450177208
596,34.710023870391325
597,10.78459077475822
598,51.25833783997644
599,51.27216930103751
600,46.464816810012806
601,88.58720843604016
602,30.38270376686984
603,26.763488430556272
604,37.046544628441126
605,64.91596232750184
606,62.15282928985956
607,64.1569342448412
608,80.46742002358539
609,70.07081036309543
610,61.6287401074117
611,53.22039653618419
612,56.00459016763976
613,43.772229086122145
614,3.48397794414572
615,47.95760753577361
616,41.03196985518371
617,23.852126631095036
618,81.52841087196373
619,52.870951041099964
620,41.0722926430522
621,93.37017460277835
622,51.84505320803786
623,46.96201782542897
624,49.018916744577176
625,44.95339883767186
626,9.058489008530668
627,48.571163617620684
628,49.31136979594503
629,73.93878552744717
630,30.883415888320783
631,51.42774833338321
632,57.90039796258663
633,34.42320484424764
634,83.76629781312523
635,47.62410071758128
636,61.68552261118625
637,7.995975528098151
638,54.20904775316493
639,58.72438440971626
640,38.01742079847419
641,36.71383317507503
642,15.805064273154676
643,72.51407901436981
644,24.32381026971275
645,30.08761936138513
646,47.258425513123626
647,67.83367612312756
648,75.11040049765799
649,27.46943832994359
650,56.4802036752839
651,67.21894785069009
652,10.708049166630278
653,41.42631559026252
654,44.57133544911445
655,48.28361941385324
656,57.384184698614156
657,4.573465599371921
658,68.36925494860222
659,41.29082617097409
660,36.76965769746436
661,32.164670327374914
662,48.50645665497089
663,48.38710285298544
664,53.199122115677376
665,34.65911226324211
666,22.621288187030423
667,39.35653013276751
668,42.648465733922116
669,49.38270207296587
670,19.819464387273136
671,43.23244695216822
672,34.379995008023364
673,43.18056654399383
674,14.173180286999104
675,51.35627625030417
676,26.952127475002225
677,27.629347420250184
678,58.70722569581985
679,49.07829141438851
680,31.135506601251542
681,66.75355959473823
682,16.591345775263093
683,84.34143828200764
684,31.64956421681602
685,15.255772128585212
686,60.19553170542351
687,76.04036646129019
688,46.43357537240718
689,56.35049497917205
690,38.74472416565021
691,70.02913641602123
692,33.37197917392551
693,67.86385323506221
694,52.26510992344429
695,48.04393650565744
696,10.441925973821084
697,35.76455477832311
698,47.07192609132447
699,34.06358228925015
700,41.60922785732124
701,45.34416919202756
702,12.169237823623888
703,15.180353328333576
704,44.54216402830008
705,27.65368621967684
706,54.47309123607969
707,32.866348203995074
708,55.60943102759562
709,80.37297932979347
710,60.45545857589696
711,34.525540421135105
712,41.116377205913835
713,44.998326578806555
714,35.43928189218831
715,41.159492895546705
716,49.99049476754017
717,54.82821679492655
718,44.6713265109299
719,57.78581850912256
720,22.741115909983566
721,79.96294586848963
722,43.30518526092967
723,39.19079758095824
724,8.054413356531535
725,82.97541309020028
726,31.347049116177903
727,30.716358662297043
728,67.72223656453761
729,43.36366866345907
730,35.73626053405855
731,35.46822939750291
732,48.45349634008181
733,46.151971252460044
734,27.10014488252625
735,48.07758417717251
736,50.430245915564406
737,43.552474447718176
738,29.24380207737072
739,46.049774228510486
740,35.35052253154808
741,33.05969640756394
742,47.98024157415754
743,62.11182594018539
744,34.036122796032664
745,0.7757322891463521
746,38.27204072254535
747,45.99340681720665
748,45.725266483002535
749,39.82961467005602
750,83.58871479348325
751,46.69943173568879
752,58.163956656901654
753,26.614718896502126
754,81.77725334853224
755,35.84521091932617
756,54.096390126756084
757,34.81153591342864
758,78.05160052034648
759,67.63872558005991
760,46.40108176429012
761,24.94507090089851
762,27.49357780227339
763,36.24953585293236
764,45.85015583369565
765,50.13252314657256
766,50.676985766664494
767,53.237278508712976
768,52.77461928658098
769,35.177030478691215
770,27.32768467528857
771,20.034170568814616
772,68.32466295374611
773,35.366144838022606
774,32.914242697217766
775,64.60535760508505
776,16.689151256238684
777,79.35217849624664
778,8.009301545249805
779,58.54605893159219
780,13.203711300952149
781,51.659200634004925
782,41.11024009025106
783,56.498800854208866
784,38.04628608076824
785,63.42273905713058
786,62.34730861374996
787,33.96213176756959
788,21.111464846528623
789,32.96507966524528
790,12.769836938271228
791,42.193591127600904
792,39.160925627445174
793,13.420811254665027
794,38.806669707805526
795,54.55024685774526
796,59.85056537581304
797,63.70875855521593
798,37.29742741314556
799,28.4385793387348
800,58.2540719004268
801,76.42235399075716
802,35.449341000056684
803,-2.3695188530994082
804,44.013787920385425
805,74.66022863532243
806,46.18741129179575
807,36.27322849564667
808,55.46461767848038
809,80.84230059281677
810,34.5237226480906
811,21.86511951990103
812,54.41685438794933
813,3.1003604259169313
814,17.944906442116427
815,55.10910786679365
816,84.91550893745739
817,84.61350796785837
818,62.97662449296356
819,38.37974079109956
820,1.1391851871964338
821,31.38981866816316
822,37.12503911680513
823,5.807866979673855
824,34.10745576427052
825,36.31790201346404
826,39.4445313275674
827,43.36393824411269
828,40.731746465780276
829,11.456411913416618
830,35.97746871529524
831,62.007335587337494
832,59.358377116719915
833,62.94588100363596
834,72.15902847927688
835,52.74845108236273
836,31.808562176397245
837,17.86352600322041
838,41.92434755865549
839,49.104550658216
840,14.815448899977742
841,34.83443050516284
842,45.8610461075964
843,50.55119268076575
844,43.67738114242043
845,31.7904222767218
846,73.39995942600295
847,53.79651234037591
848,50.57425441132322
849,47.80232467312694
850,47.49472852316482
851,63.99577817953507
852,61.16580344986101
853,64.43306344682642
854,50.72729573950615
855,49.37538070801598
856,21.378039308421833
857,80.75143349930585
858,38.254029934130116
859,47.278928864062124
860,21.408804795205352
861,28.899234635822623
862,43.15061182440218
863,28.9756997910013
864,35.40662524397514
865,48.82599333186881
866,24.75049303136373
867,45.97886458844311
868,40.64992093568105
869,15.620401524827384
870,36.87045741324031
871,56.715956074087465
872,63.37366169787984
873,52.130825794538055
874,39.905139230218424
875,41.28890435606928
876,64.64808173017158
877,56.19597251071997
878,15.664886981525024
879,75.23579528384244
880,37.29851409060441
881,22.299768167202142
882,75.16553852436597
883,47.71929360408937
884,61.35712233841221
885,45.23165041451912
886,44.12612493742919
887,89.07183583461601
888,40.296828374571454
889,63.34492190539692
890,83.50281864162025
891,17.31566749572475
892,2.4720144358342657
893,61.97684925525879
894,33.248411696114616
895,60.469449145031405
896,33.02794416675844
897,60.35321810606129
898,47.77150274469424
899,39.79030967641255
900,47.546632478053894
901,74.75705135398807
902,23.400317871342367
903,54.63343797072101
904,27.87058582627763
905,30.830763431719586
906,28.103463016406966
907,56.41469193947457
908,81.53271093341331
909,64.63181503522695
910,60.64433078687922
911,66.44398441733757
912,53.32175630593305
913,79.49604139349645
914,75.62423704567027
915,15.36204703442593
916,9.628171938243222
917,25.504455706129708
918,55.63041035402067
919,72.28990381844014
920,59.24059579703918
921,54.65958656078817
922,36.89215971168492
923,5.060817757397648
924,54.47119012229607
925,44.994110455542064
926,64.63347649383198
927,80.88173146921561
928,74.06369132807494
929,25.835904885263403
930,43.72454112870702
931,58.81394650140334
932,67.13736233325209
933,28.923384971839464
934,40.36690348040714
935,83.08641794414196
936,86.74594322076709
937,18.41961756848518
938,30.80121867480581
939,61.076465637408724
940,48.42539318245972
941,18.242003988386077
942,88.08973527983119
943,63.98004845761927
944,44.0240074275487
945,58.96005963690224
946,17.382053247013772
947,38.86328279509199
948,12.779497453289398
949,25.6073553224643
950,62.688427891198984
951,9.429540180580467
952,57.31574296152052
953,57.9810464640481
954,8.89108181770593
955,48.694426814274436
956,29.687335054174806
957,61.51252166740066
958,16.18853550724612
959,58.42308000496641
960,54.776141473837576
961,37.94945783056641
962,60.300412848933746
963,50.72180928707524
964,34.59651748621741
965,40.17909924995023
966,4.217158794069641
967,55.92585178920562
968,21.7685427924355
969,36.91528283354458
970,79.46553119370162
971,65.57004737910023
972,30.847617005597822
973,50.15643160841633
974,61.68776718858819
975,52.88582772585341
976,50.07451525691517
977,28.030373456295255
978,27.367663305787264
979,56.509934957196485
980,25.04059147647764
981,39.964736073779
982,40.2305052321361
983,54.87058142862002
984,67.95325522663988
985,57.90321868129939
986,24.222571431673128
987,14.021237400943285
988,57.30727640139684
989,52.862767056436525
990,81.54690793216949
991,15.446372608880353
992,56.84146960455504
993,57.431142746307174
994,8.308773159473228
995,67.01549953345736
996,28.1176191437393
997,53.12759002268839
998,91.8936230663262
999,77.64101426991294
1000,38.30137416251873
1001,38.10621833813561
1002,36.308486118174805
1003,58.29040488973171
1004,40.670839150075146
1005,36.22211433781386
1006,32.586512414301595
1007,53.013482567190465
1008,83.79251711814592
1009,40.19051442632927
1010,39.23135342585465
1011,49.271537605259496
1012,40.21989991804411
1013,54.22488263231677
1014,1.2057289479593858
1015,86.62614867371457
1016,55.160870697618925
1017,8.460096743794555
1018,44.2655448995569
1019,26.107296037436548
1020,46.193802509417026
1021,80.51990525702729
1022,43.79789964240118
1023,28.865281290241157
1024,49.75092707276955
1025,33.774638989233644
1026,48.12667671308565
1027,43.12522770277636
1028,28.536866433822876
1029,82.69441578677845
1030,22.177632754429744
1031,43.8990713015959
1032,56.16826388166925
1033,51.93401491686914
1034,29.242034893444366
1035,49.08656806053071
1036,66.91792340226037
1037,45.563071096444844
1038,63.7977283038357
1039,48.9057392132077
1040,76.56059182255883
1041,22.22014832451245
1042,12.944774308922211
1043,20.648182039287185
1044,38.235269914015944
1045,39.434264948129844
1046,49.88349131572411
1047,55.39004539033757
1048,44.19507272033248
1049,10.478747102054859
1050,64.96837337600422
1051,51.92922842633689
1052,14.662570735475814
1053,66.39690310101564
1054,25.264241714560963
1055,81.94580580880374
1056,19.346011445654018
1057,38.85460106325543
1058,26.86956712608415
1059,45.64425639475032
1060,32.750282343464114
1061,50.69211017565523
1062,55.80477444513416
1063,61.06024366319664
1064,21.412751635431988
1065,51.250090191738565
1066,50.66239607694038
1067,21.632587005643288
1068,29.16298345502593
1069,76.83659787583304
1070,66.18898434709357
1071,54.26334660158445
1072,26.43078983962232
1073,50.19019150802058
1074,79.2611743277516
1075,54.270535615601645
1076,48.035759082965
1077,73.12669375188646
1078,53.32045152677485
1079,27.606942710749532
1080,76.16556992203084
1081,35.19581496869258
1082,81.75979008855984
1083,37.85816360766201
1084,50.810882148958676
1085,52.9005041222945
1086,39.292416427261394
1087,49.85942068999858
1088,62.63601697729406
1089,32.805634651261144
1090,48.68048481270864
1091,53.77867186044779
1092,45.31682842666479
1093,85.97890425914471
1094,28.28620463422819
1095,23.816485724554862
1096,76.50300188637328
1097,26.30697973182087
1098,47.49555013669485
1099,39.877240944990135
1100,28.30279923282951
1101,33.74518300146492
1102,37.884691528199006
1103,53.1471602816851
1104,58.68997570381016
1105,27.064648685184746
1106,36.978860658621784
1107,37.41190544789323
1108,67.72360064353771
1109,52.52671632201134
1110,35.74633944783431
1111,55.196234469247734
1112,41.23937980028608
1113,35.667521378850985
1114,40.95857099190742
1115,88.70807247667932
1116,9.911656075974085
1117,51.28372816541918
1118,70.96479281221934
1119,86.32852646810105
1120,22.11767074648175
1121,32.51283559984343
1122,58.5022953222345
1123,83.07107502677681
1124,32.036842025864644
1125,45.27649346863062
1126,52.58229383579989
1127,20.17410403441856
1128,21.07230195923685
1129,20.913567856969593
1130,55.611281787206764
1131,45.488487697250136
1132,36.74918090300038
1133,70.29296849934798
1134,42.61129854398807
1135,57.66493843593831
1136,83.23560807552022
1137,14.544314798201516
1138,32.21560093361781
1139,55.421656484806114
1140,59.603492374285494
1141,61.080228866467884
1142,90.17897193915593
1143,59.3117917758416
1144,31.154257063854363
1145,65.80621260729707
1146,84.58665591143284
1147,27.669918670979857
1148,32.12330965280645
1149,63.8772755718859
1150,55.34029842649996
1151,56.22461471121832
1152,32.915859054240585
1153,44.92369015500359
1154,85.42839560008915
1155,80.8218065510159
1156,39.40212092333357
1157,79.52110080098078
1158,77.08563803009883
1159,55.055371559102056
1160,51.22202373902549
1161,60.38303505992042
1162,50.65947257575287
1163,67.29611390959661
1164,50.714900295888455
1165,13.519348990544106
1166,31.763138626568157
1167,39.27469478504474
1168,30.948179476574158
1169,45.22437409222183
1170,39.95108678464978
1171,40.81043319490767
1172,36.86076550956614
1173,85.21362405468031
1174,45.25404569047404
1175,34.06527243176223
1176,52.761570341486625
1177,57.74502504119212
1178,26.83295327104852
1179,50.49451109279568
1180,21.955198073324443
1181,33.40657927957944
1182,51.60609450363069
1183,40.5314262451723
1184,42.03268205385569
1185,27.883350603390387
1186,20.244448684830974
1187,79.12934806690714
1188,52.40780981689282
1189,21.599163619668925
1190,31.130690700343386
1191,59.04635987988937
1192,16.48195574770368
1193,88.4682363419538
1194,88.38990148010124
1195,81.52221901107924
1196,49.73369032359352
1197,11.732946644738362
1198,14.3967713369471
1199,33.206314001442074
1200,3.341122708718652
1201,57.11402413699252
1202,42.6565851977837
1203,39.09879927937703
1204,50.225709273954635
1205,3.5414189109758523
1206,33.59511331964191
1207,40.91078398577603
1208,77.15003046447046
1209,35.88987933319662
1210,30.9066038935061
1211,81.3382260869775
1212,75.10868280005745
1213,38.99936180889068
1214,60.441496476587005
1215,54.37245935647665
1216,43.9184356499397
1217,30.579963955565926
1218,58.16506656798931
1219,31.166917753365766
1220,49.57246476674551
1221,44.466326782892146
1222,76.90191606580409
1223,46.01890219138612
1224,38.16256957681132
1225,79.42207458713315
1226,37.761921739432424
1227,50.26007369904883
1228,60.326880667837564
1229,57.92154284998009
1230,59.13642549023169
1231,83.98796442942063
1232,70.48655849282954
1233,32.52213637331062
1234,11.795591490964116
1235,15.305766054971938
1236,87.20087781432898
1237,56.82941372164689
1238,69.43642773948761
1239,38.20191455248544
1240,30.575563743538257
1241,74.63199578988852
1242,50.535882962647065
1243,30.84768624240292
1244,75.06488767235908
1245,33.933477854983046
1246,53.337826792800186
1247,46.43618722531532
1248,80.75557978748239
1249,77.39093605341193
1250,75.3532211434613
1251,85.25692281854508
1252,-3.616826971329597
1253,56.75713035212441
1254,73.87694111835978
1255,32.58118305393585
1256,33.37967194845472
1257,70.970195971885
1258,69.30774428127464
1259,80.62500991572179
1260,50.235695008402644
1261,63.88450687578533
1262,70.26246839775607
1263,28.097123149694465
1264,34.829075832347115
1265,49.358047568364945
1266,39.92390646531655
1267,36.295051340811284
1268,84.8277446363314
1269,43.72448559110749
1270,56.10762779859427
1271,41.59766938765048
1272,66.77213289879303
1273,51.11638552677187
1274,47.33154309265454
1275,6.4853747251545935
1276,74.87531110825059
1277,1.2216026340846953
1278,3.8178363786258744
1279,41.48758895132589
1280,57.79370274302811
1281,37.61288828532263
1282,71.39814699581515
1283,82.74326906587947
1284,43.90964074126181
1285,82.7569108026594
1286,26.086921149109262
1287,51.07027057698547
1288,19.36317142479003
1289,-13.315522325919236
1290,72.06456747549997
1291,67.24555656543711
1292,50.21072955121696
1293,70.79486084765443
1294,32.643570183693605
1295,12.518159828800343
1296,75.22579385127783
1297,73.31337137728968
1298,45.69795718247466
1299,31.046106390759032
1300,28.092436960995872
1301,52.392810265381755
1302,35.967260727573034
1303,44.54303776465448
1304,42.24401844596645
1305,44.59999635885097
1306,50.464794238729816
1307,24.35686634169445
1308,25.786737456248805
1309,52.10085071937439
1310,44.62461959375002
1311,44.99114151437745
1312,58.54329258104955
1313,38.16721988667772
1314,54.58626364332264
1315,49.37173786452029
1316,52.46318600273368
1317,17.01559240054656
1318,74.90889908453349
1319,7.175113040042176
1320,31.558951009210407
1321,52.062378687524614
1322,65.42702651780647
1323,4.508527212987466
1324,21.450433338220375
1325,72.34431551430072
1326,25.670914228709798
1327,58.40197455991447
1328,65.42459899709002
1329,7.692856264056254
1330,28.200330327907373
1331,28.67365111724216
1332,40.91325504044272
1333,47.538536946006616
1334,37.72593228504946
1335,43.99684995498116
1336,20.78131274977395
1337,49.454963166682745
1338,54.74507520041118
1339,79.54313463807549
1340,40.135550405746606
1341,80.28856620473132
1342,23.96167705566713
1343,54.32438731103421
1344,82.6124114964727
1345,23.535915345639314
1346,12.417539582743258
1347,86.56300299340532
1348,53.36136739150689
1349,47.301664228067395
1350,40.02357928141246
1351,72.54041687444942
1352,59.796766218537975
1353,35.899080139991796
1354,13.813456663174698
1355,36.289088836919774
1356,42.471013287092646
1357,52.41098361578412
1358,35.0578957111583
1359,84.26819297265843
1360,42.37784649845687
